"rcrd_date","car_no","rcrd_time","lo_lgt","lo_ltt","lo_drc"
"2020-12-07",闽F02103D,"2020-12-07 17:23:15:310","117.042407","25.123480","213.919998"
"2020-12-07",闽F02103D,"2020-12-07 17:23:17:395","117.042300","25.123340","213.149994"
"2020-12-07",闽F02103D,"2020-12-07 17:23:19:266","117.042187","25.123178","214.979996"
"2020-12-07",闽F02103D,"2020-12-07 17:23:21:382","117.042068","25.123022","214.070007"
"2020-12-07",闽F02103D,"2020-12-07 17:23:23:882","117.041947","25.122867","216.820007"
"2020-12-07",闽F02103D,"2020-12-07 17:23:25:766","117.041825","25.122720","214.610001"
"2020-12-07",闽F02103D,"2020-12-07 17:23:27:839","117.041683","25.122562","214.259995"
"2020-12-07",闽F02103D,"2020-12-07 17:23:29:523","117.041532","25.122405","215.360001"
"2020-12-07",闽F02103D,"2020-12-07 17:23:31:874","117.041405","25.122265","212.429993"
"2020-12-07",闽F02103D,"2020-12-07 17:23:33:338","117.041310","25.122125","211.199997"
"2020-12-07",闽F02103D,"2020-12-07 17:23:35:423","117.041232","25.121973","205.880005"
"2020-12-07",闽F02103D,"2020-12-07 17:23:37:343","117.041157","25.121822","203.259995"
"2020-12-07",闽F02103D,"2020-12-07 17:23:39:425","117.041083","25.121643","200.860001"
"2020-12-07",闽F02103D,"2020-12-07 17:23:41:510","117.041033","25.121462","195.410004"
"2020-12-07",闽F02103D,"2020-12-07 17:23:43:380","117.040995","25.121277","189.929993"
"2020-12-07",闽F02103D,"2020-12-07 17:23:45:256","117.040960","25.121048","187.210007"
"2020-12-07",闽F02103D,"2020-12-07 17:23:47:350","117.040943","25.120862","184.270004"
"2020-12-07",闽F02103D,"2020-12-07 17:23:49:481","117.040907","25.120658","184.089996"
"2020-12-07",闽F02103D,"2020-12-07 17:23:51:381","117.040913","25.120497","178.580002"
"2020-12-07",闽F02103D,"2020-12-07 17:23:53:455","117.040967","25.120305","176.389999"
"2020-12-07",闽F02103D,"2020-12-07 17:23:55:543","117.041000","25.120142","176.300003"
"2020-12-07",闽F02103D,"2020-12-07 17:23:57:446","117.041018","25.119987","177.360001"
"2020-12-07",闽F02103D,"2020-12-07 17:24:00:392","117.040992","25.119795","178.380005"
"2020-12-07",闽F02103D,"2020-12-07 17:24:04:557","117.040998","25.119637","179.820007"
"2020-12-07",闽F02103D,"2020-12-07 17:25:40:700","117.041005","25.119415","175.990005"
"2020-12-07",闽F02103D,"2020-12-07 17:25:43:403","117.041005","25.119245","180.050003"
"2020-12-07",闽F02103D,"2020-12-07 17:25:45:473","117.040998","25.119107","180.360001"
"2020-12-07",闽F02103D,"2020-12-07 17:25:48:610","117.041007","25.118923","177.759995"
"2020-12-07",闽F02103D,"2020-12-07 17:25:51:722","117.041003","25.118768","181.339996"
"2020-12-07",闽F02103D,"2020-12-07 17:25:54:449","117.041008","25.118558","179.539993"
"2020-12-07",闽F02103D,"2020-12-07 17:25:56:771","117.041018","25.118400","178.899994"
"2020-12-07",闽F02103D,"2020-12-07 17:25:58:647","117.041038","25.118203","185.949997"
"2020-12-07",闽F02103D,"2020-12-07 17:26:00:552","117.041013","25.117983","181.889999"
"2020-12-07",闽F02103D,"2020-12-07 17:26:02:641","117.040992","25.117735","185.380005"
"2020-12-07",闽F02103D,"2020-12-07 17:26:04:515","117.040958","25.117510","188.690002"
"2020-12-07",闽F02103D,"2020-12-07 17:26:06:630","117.040895","25.117283","185.740005"
"2020-12-07",闽F02103D,"2020-12-07 17:26:08:546","117.040832","25.117077","189.250000"
"2020-12-07",闽F02103D,"2020-12-07 17:26:10:686","117.040845","25.116862","186.490005"
"2020-12-07",闽F02103D,"2020-12-07 17:26:12:582","117.040843","25.116688","188.380005"
"2020-12-07",闽F02103D,"2020-12-07 17:26:14:673","117.040827","25.116485","189.869995"
"2020-12-07",闽F02103D,"2020-12-07 17:26:16:756","117.040793","25.116297","190.830002"
"2020-12-07",闽F02103D,"2020-12-07 17:26:18:633","117.040758","25.116120","192.429993"
"2020-12-07",闽F02103D,"2020-12-07 17:26:20:746","117.040717","25.115933","189.500000"
"2020-12-07",闽F02103D,"2020-12-07 17:26:22:636","117.040693","25.115740","190.679993"
"2020-12-07",闽F02103D,"2020-12-07 17:26:24:506","117.040640","25.115553","195.089996"
"2020-12-07",闽F02103D,"2020-12-07 17:26:26:594","117.040597","25.115358","189.750000"
"2020-12-07",闽F02103D,"2020-12-07 17:26:28:702","117.040568","25.115172","186.690002"
"2020-12-07",闽F02103D,"2020-12-07 17:26:30:817","117.040535","25.114995","191.360001"
"2020-12-07",闽F02103D,"2020-12-07 17:26:32:714","117.040512","25.114825","190.000000"
"2020-12-07",闽F02103D,"2020-12-07 17:26:34:809","117.040475","25.114667","195.089996"
"2020-12-07",闽F02103D,"2020-12-07 17:26:36:687","117.040432","25.114535","196.050003"
"2020-12-07",闽F02103D,"2020-12-07 17:26:39:590","117.040373","25.114382","198.369995"
"2020-12-07",闽F02103D,"2020-12-07 17:26:53:635","117.040373","25.114382","180.429993"
"2020-12-07",闽F02103D,"2020-12-07 17:26:55:500","117.040320","25.114197","183.029999"
"2020-12-07",闽F02103D,"2020-12-07 17:26:58:651","117.040315","25.114045","188.589996"
"2020-12-07",闽F02103D,"2020-12-07 17:27:01:793","117.040292","25.113887","195.389999"
"2020-12-07",闽F02103D,"2020-12-07 17:27:04:553","117.040255","25.113712","192.940002"
"2020-12-07",闽F02103D,"2020-12-07 17:27:07:725","117.040228","25.113518","186.220001"
"2020-12-07",闽F02103D,"2020-12-07 17:27:10:844","117.040202","25.113335","191.050003"
"2020-12-07",闽F02103D,"2020-12-07 17:27:13:540","117.040150","25.113152","192.389999"
"2020-12-07",闽F02103D,"2020-12-07 17:27:15:621","117.040103","25.113022","193.979996"
"2020-12-07",闽F02103D,"2020-12-07 17:27:17:748","117.040067","25.112890","190.660004"
"2020-12-07",闽F02103D,"2020-12-07 17:27:20:736","117.040013","25.112705","189.139999"
"2020-12-07",闽F02103D,"2020-12-07 17:27:23:749","117.039970","25.112530","196.020004"
"2020-12-07",闽F02103D,"2020-12-07 17:27:26:685","117.039898","25.112348","201.619995"
"2020-12-07",闽F02103D,"2020-12-07 17:27:28:766","117.039822","25.112218","200.990005"
"2020-12-07",闽F02103D,"2020-12-07 17:27:32:723","117.039777","25.112048","196.860001"
"2020-12-07",闽F02103D,"2020-12-07 17:27:36:673","117.039743","25.111913","192.929993"
"2020-12-07",闽F02103D,"2020-12-07 17:27:38:814","117.039737","25.111880","205.460007"
"2020-12-07",闽F02103D,"2020-12-07 17:27:40:688","117.039720","25.111853","193.089996"
"2020-12-07",闽F02103D,"2020-12-07 17:27:57:664","117.039678","25.111707","206.539993"
"2020-12-07",闽F02103D,"2020-12-07 17:27:59:746","117.039660","25.111572","201.729996"
"2020-12-07",闽F02103D,"2020-12-07 17:28:02:750","117.039610","25.111362","190.080002"
"2020-12-07",闽F02103D,"2020-12-07 17:28:04:863","117.039590","25.111202","187.240005"
"2020-12-07",闽F02103D,"2020-12-07 17:28:06:737","117.039525","25.111040","193.639999"
"2020-12-07",闽F02103D,"2020-12-07 17:28:08:812","117.039492","25.110878","192.500000"
"2020-12-07",闽F02103D,"2020-12-07 17:28:10:909","117.039453","25.110723","192.449997"
"2020-12-07",闽F02103D,"2020-12-07 17:28:12:811","117.039430","25.110572","187.580002"
"2020-12-07",闽F02103D,"2020-12-07 17:28:15:742","117.039400","25.110388","186.350006"
"2020-12-07",闽F02103D,"2020-12-07 17:28:17:654","117.039375","25.110253","187.809998"
"2020-12-07",闽F02103D,"2020-12-07 17:28:19:746","117.039342","25.110102","193.589996"
"2020-12-07",闽F02103D,"2020-12-07 17:28:21:843","117.039303","25.109948","192.740005"
"2020-12-07",闽F02103D,"2020-12-07 17:28:23:731","117.039258","25.109817","196.770004"
"2020-12-07",闽F02103D,"2020-12-07 17:28:25:806","117.039232","25.109653","194.029999"
"2020-12-07",闽F02103D,"2020-12-07 17:28:27:683","117.039187","25.109515","199.800003"
"2020-12-07",闽F02103D,"2020-12-07 17:28:29:768","117.039127","25.109390","205.600006"
"2020-12-07",闽F02103D,"2020-12-07 17:28:32:731","117.039062","25.109250","210.970001"
"2020-12-07",闽F02103D,"2020-12-07 17:28:36:683","117.038962","25.109123","218.410004"
"2020-12-07",闽F02103D,"2020-12-07 17:28:39:000","117.038863","25.109003","218.380005"
"2020-12-07",闽F02103D,"2020-12-07 17:28:40:866","117.038762","25.108878","217.580002"
"2020-12-07",闽F02103D,"2020-12-07 17:28:42:952","117.038662","25.108747","216.850006"
"2020-12-07",闽F02103D,"2020-12-07 17:28:44:821","117.038565","25.108620","214.820007"
"2020-12-07",闽F02103D,"2020-12-07 17:28:47:830","117.038447","25.108477","213.699997"
"2020-12-07",闽F02103D,"2020-12-07 17:28:51:829","117.038352","25.108362","213.220001"
"2020-12-07",闽F02103D,"2020-12-07 17:28:54:761","117.038278","25.108238","211.460007"
"2020-12-07",闽F02103D,"2020-12-07 17:28:57:911","117.038160","25.108070","213.039993"
"2020-12-07",闽F02103D,"2020-12-07 17:28:59:376","117.038070","25.107948","212.990005"
"2020-12-07",闽F02103D,"2020-12-07 17:29:01:876","117.037980","25.107830","212.410004"
"2020-12-07",闽F02103D,"2020-12-07 17:29:03:965","117.037870","25.107717","213.690002"
"2020-12-07",闽F02103D,"2020-12-07 17:29:05:876","117.037773","25.107608","215.460007"
"2020-12-07",闽F02103D,"2020-12-07 17:29:07:334","117.037692","25.107493","218.410004"
"2020-12-07",闽F02103D,"2020-12-07 17:29:09:407","117.037603","25.107380","214.690002"
"2020-12-07",闽F02103D,"2020-12-07 17:29:12:339","117.037467","25.107230","222.020004"
"2020-12-07",闽F02103D,"2020-12-07 17:29:15:286","117.037355","25.107132","221.619995"
"2020-12-07",闽F02103D,"2020-12-07 17:29:35:400","117.037355","25.107132","205.190002"
"2020-12-07",闽F02103D,"2020-12-07 17:29:36:477","117.037213","25.106963","211.809998"
"2020-12-07",闽F02103D,"2020-12-07 17:29:40:290","117.037072","25.106843","218.000000"
"2020-12-07",闽F02103D,"2020-12-07 17:29:44:275","117.036967","25.106720","223.199997"
"2020-12-07",闽F02103D,"2020-12-07 17:29:51:576","117.036967","25.106720","193.020004"
"2020-12-07",闽F02103D,"2020-12-07 17:29:53:450","117.036883","25.106585","206.830002"
"2020-12-07",闽F02103D,"2020-12-07 17:29:55:526","117.036793","25.106497","220.029999"
"2020-12-07",闽F02103D,"2020-12-07 17:29:58:287","117.036653","25.106363","223.720001"
"2020-12-07",闽F02103D,"2020-12-07 17:30:01:458","117.036540","25.106237","218.589996"
"2020-12-07",闽F02103D,"2020-12-07 17:30:04:402","117.036445","25.106107","208.380005"
"2020-12-07",闽F02103D,"2020-12-07 17:30:07:570","117.036373","25.105980","209.419998"
"2020-12-07",闽F02103D,"2020-12-07 17:30:10:487","117.036273","25.105835","219.309998"
"2020-12-07",闽F02103D,"2020-12-07 17:30:12:564","117.036217","25.105752","207.669998"
"2020-12-07",闽F02103D,"2020-12-07 17:30:15:485","117.036127","25.105630","210.509995"
"2020-12-07",闽F02103D,"2020-12-07 17:30:18:434","117.036042","25.105512","206.110001"
"2020-12-07",闽F02103D,"2020-12-07 17:30:22:387","117.035952","25.105362","203.770004"
"2020-12-07",闽F02103D,"2020-12-07 07:13:02:176","117.033165","25.097328","131.419998"
"2020-12-07",闽F02103D,"2020-12-07 07:13:04:250","117.033307","25.097243","129.789993"
"2020-12-07",闽F02103D,"2020-12-07 07:13:06:145","117.033462","25.097148","130.539993"
"2020-12-07",闽F02103D,"2020-12-07 07:13:08:230","117.033603","25.097032","130.449997"
"2020-12-07",闽F02103D,"2020-12-07 07:13:10:107","117.033740","25.096925","132.509995"
"2020-12-07",闽F02103D,"2020-12-07 07:13:12:228","117.033895","25.096837","133.380005"
"2020-12-07",闽F02103D,"2020-12-07 07:13:14:090","117.034017","25.096737","130.800003"
"2020-12-07",闽F02103D,"2020-12-07 07:13:16:203","117.034137","25.096648","128.350006"
"2020-12-07",闽F02103D,"2020-12-07 07:13:19:330","117.034285","25.096537","130.410004"
"2020-12-07",闽F02103D,"2020-12-07 07:13:23:271","117.034407","25.096442","130.130005"
"2020-12-07",闽F02103D,"2020-12-07 07:13:28:321","117.034518","25.096367","116.430000"
"2020-12-07",闽F02103D,"2020-12-07 07:13:55:151","117.034518","25.096367","137.910004"
"2020-12-07",闽F02103D,"2020-12-07 07:13:56:430","117.034518","25.096367","111.209999"
"2020-12-07",闽F02103D,"2020-12-07 07:14:04:246","117.034518","25.096367","133.559998"
"2020-12-07",闽F02103D,"2020-12-07 07:14:05:313","117.034627","25.096258","128.460007"
"2020-12-07",闽F02103D,"2020-12-07 07:14:10:386","117.034745","25.096147","135.639999"
"2020-12-07",闽F02103D,"2020-12-07 07:14:13:519","117.034842","25.096037","138.899994"
"2020-12-07",闽F02103D,"2020-12-07 07:14:16:467","117.034933","25.095892","150.460007"
"2020-12-07",闽F02103D,"2020-12-07 07:14:19:414","117.035013","25.095718","164.080002"
"2020-12-07",闽F02103D,"2020-12-07 07:14:21:512","117.035053","25.095563","168.410004"
"2020-12-07",闽F02103D,"2020-12-07 07:14:23:406","117.035082","25.095390","170.960007"
"2020-12-07",闽F02103D,"2020-12-07 07:14:25:268","117.035107","25.095213","171.440002"
"2020-12-07",闽F02103D,"2020-12-07 07:14:27:395","117.035138","25.095035","168.839996"
"2020-12-07",闽F02103D,"2020-12-07 07:14:29:326","117.035167","25.094862","169.169998"
"2020-12-07",闽F02103D,"2020-12-07 07:14:31:404","117.035198","25.094677","168.639999"
"2020-12-07",闽F02103D,"2020-12-07 07:14:33:279","117.035232","25.094505","165.880005"
"2020-12-07",闽F02103D,"2020-12-07 07:14:35:359","117.035265","25.094337","168.410004"
"2020-12-07",闽F02103D,"2020-12-07 07:14:37:229","117.035295","25.094180","166.220001"
"2020-12-07",闽F02103D,"2020-12-07 07:14:39:513","117.035333","25.094020","166.949997"
"2020-12-07",闽F02103D,"2020-12-07 07:14:41:399","117.035363","25.093852","168.970001"
"2020-12-07",闽F02103D,"2020-12-07 07:14:43:480","117.035397","25.093673","173.770004"
"2020-12-07",闽F02103D,"2020-12-07 07:14:45:399","117.035438","25.093497","172.289993"
"2020-12-07",闽F02103D,"2020-12-07 07:14:47:262","117.035470","25.093335","170.839996"
"2020-12-07",闽F02103D,"2020-12-07 07:14:49:365","117.035490","25.093193","173.229996"
"2020-12-07",闽F02103D,"2020-12-07 07:14:51:432","117.035517","25.093030","172.789993"
"2020-12-07",闽F02103D,"2020-12-07 07:14:53:312","117.035538","25.092887","174.130005"
"2020-12-07",闽F02103D,"2020-12-07 07:14:56:282","117.035565","25.092697","173.529999"
"2020-12-07",闽F02103D,"2020-12-07 07:14:59:433","117.035602","25.092533","174.309998"
"2020-12-07",闽F02103D,"2020-12-07 07:15:02:427","117.035602","25.092533","162.160004"
"2020-12-07",闽F02103D,"2020-12-07 07:15:14:597","117.035648","25.092352","171.639999"
"2020-12-07",闽F02103D,"2020-12-07 07:15:15:427","117.035657","25.092312","157.690002"
"2020-12-07",闽F02103D,"2020-12-07 07:15:18:447","117.035720","25.092140","161.410004"
"2020-12-07",闽F02103D,"2020-12-07 07:15:20:519","117.035758","25.091960","167.539993"
"2020-12-07",闽F02103D,"2020-12-07 07:15:22:382","117.035790","25.091742","169.559998"
"2020-12-07",闽F02103D,"2020-12-07 07:15:24:462","117.035810","25.091517","169.279999"
"2020-12-07",闽F02103D,"2020-12-07 07:15:26:332","117.035848","25.091333","169.220001"
"2020-12-07",闽F02103D,"2020-12-07 07:15:28:447","117.035885","25.091147","170.199997"
"2020-12-07",闽F02103D,"2020-12-07 07:15:30:339","117.035902","25.090953","168.949997"
"2020-12-07",闽F02103D,"2020-12-07 07:15:32:444","117.035943","25.090773","166.619995"
"2020-12-07",闽F02103D,"2020-12-07 07:15:34:337","117.035983","25.090602","166.509995"
"2020-12-07",闽F02103D,"2020-12-07 07:15:36:473","117.036013","25.090432","169.399994"
"2020-12-07",闽F02103D,"2020-12-07 07:15:38:578","117.036037","25.090273","168.919998"
"2020-12-07",闽F02103D,"2020-12-07 07:15:40:440","117.036020","25.090107","176.639999"
"2020-12-07",闽F02103D,"2020-12-07 07:15:42:536","117.035987","25.089972","194.240005"
"2020-12-07",闽F02103D,"2020-12-07 07:15:44:402","117.035927","25.089858","207.589996"
"2020-12-07",闽F02103D,"2020-12-07 07:15:45:453","117.035870","25.089820","220.889999"
"2020-12-07",闽F02103D,"2020-12-07 07:15:47:542","117.035737","25.089750","236.910004"
"2020-12-07",闽F02103D,"2020-12-07 07:15:49:454","117.035585","25.089695","242.759995"
"2020-12-07",闽F02103D,"2020-12-07 07:15:51:338","117.035433","25.089647","244.839996"
"2020-12-07",闽F02103D,"2020-12-07 07:15:54:531","117.035253","25.089592","244.570007"
"2020-12-07",闽F02103D,"2020-12-07 07:15:56:393","117.035215","25.089573","232.740005"
"2020-12-07",闽F02103D,"2020-12-07 07:15:57:655","117.035215","25.089573","243.779999"
"2020-12-07",闽F02103D,"2020-12-07 07:16:09:448","117.035215","25.089573","228.970001"
"2020-12-07",闽F02103D,"2020-12-07 07:16:10:506","117.035033","25.089522","230.330002"
"2020-12-07",闽F02103D,"2020-12-07 07:16:11:550","117.035012","25.089505","220.199997"
"2020-12-07",闽F02103D,"2020-12-07 07:16:13:424","117.034947","25.089468","234.889999"
"2020-12-07",闽F02103D,"2020-12-07 07:16:16:561","117.034788","25.089390","238.720001"
"2020-12-07",闽F02103D,"2020-12-07 07:16:19:481","117.034650","25.089310","232.830002"
"2020-12-07",闽F02103D,"2020-12-07 07:16:23:683","117.034505","25.089200","230.479996"
"2020-12-07",闽F02103D,"2020-12-07 07:16:26:400","117.034343","25.089082","225.350006"
"2020-12-07",闽F02103D,"2020-12-07 07:16:28:541","117.034222","25.088968","225.990005"
"2020-12-07",闽F02103D,"2020-12-07 07:16:30:443","117.034090","25.088848","231.380005"
"2020-12-07",闽F02103D,"2020-12-07 07:16:32:538","117.033963","25.088728","227.770004"
"2020-12-07",闽F02103D,"2020-12-07 07:16:34:623","117.033838","25.088603","225.029999"
"2020-12-07",闽F02103D,"2020-12-07 07:16:36:496","117.033712","25.088462","221.830002"
"2020-12-07",闽F02103D,"2020-12-07 07:16:38:626","117.033567","25.088325","230.779999"
"2020-12-07",闽F02103D,"2020-12-07 07:16:40:555","117.033408","25.088183","236.630005"
"2020-12-07",闽F02103D,"2020-12-07 07:16:42:643","117.033243","25.088093","238.429993"
"2020-12-07",闽F02103D,"2020-12-07 07:16:44:572","117.033070","25.088017","245.699997"
"2020-12-07",闽F02103D,"2020-12-07 07:16:46:727","117.032895","25.087947","248.130005"
"2020-12-07",闽F02103D,"2020-12-07 07:16:48:615","117.032708","25.087887","251.949997"
"2020-12-07",闽F02103D,"2020-12-07 07:16:50:534","117.032528","25.087830","253.169998"
"2020-12-07",闽F02103D,"2020-12-07 07:16:52:621","117.032353","25.087780","253.039993"
"2020-12-07",闽F02103D,"2020-12-07 07:16:54:481","117.032180","25.087732","250.860001"
"2020-12-07",闽F02103D,"2020-12-07 07:16:56:592","117.031987","25.087677","252.259995"
"2020-12-07",闽F02103D,"2020-12-07 07:16:58:470","117.031805","25.087632","254.839996"
"2020-12-07",闽F02103D,"2020-12-07 07:17:00:574","117.031627","25.087593","255.300003"
"2020-12-07",闽F02103D,"2020-12-07 07:17:02:035","117.031452","25.087555","256.179993"
"2020-12-07",闽F02103D,"2020-12-07 07:17:04:579","117.031280","25.087512","252.820007"
"2020-12-07",闽F02103D,"2020-12-07 07:17:06:028","117.031097","25.087453","249.949997"
"2020-12-07",闽F02103D,"2020-12-07 07:17:08:559","117.030907","25.087392","250.919998"
"2020-12-07",闽F02103D,"2020-12-07 07:17:10:683","117.030735","25.087340","253.369995"
"2020-12-07",闽F02103D,"2020-12-07 07:17:12:574","117.030553","25.087295","253.770004"
"2020-12-07",闽F02103D,"2020-12-07 07:17:14:671","117.030408","25.087258","255.169998"
"2020-12-07",闽F02103D,"2020-12-07 07:17:17:626","117.030208","25.087213","253.770004"
"2020-12-07",闽F02103D,"2020-12-07 07:17:20:767","117.030017","25.087162","254.770004"
"2020-12-07",闽F02103D,"2020-12-07 07:17:24:136","117.029840","25.087093","243.940002"
"2020-12-07",闽F02103D,"2020-12-07 07:17:27:701","117.029638","25.086983","238.050003"
"2020-12-07",闽F02103D,"2020-12-07 07:17:29:593","117.029485","25.086902","239.020004"
"2020-12-07",闽F02103D,"2020-12-07 07:17:31:731","117.029322","25.086802","235.669998"
"2020-12-07",闽F02103D,"2020-12-07 07:17:33:610","117.029163","25.086695","234.600006"
"2020-12-07",闽F02103D,"2020-12-07 07:17:35:063","117.029007","25.086588","232.250000"
"2020-12-07",闽F02103D,"2020-12-07 07:17:37:186","117.028857","25.086482","233.720001"
"2020-12-07",闽F02103D,"2020-12-07 07:17:39:085","117.028712","25.086390","235.610001"
"2020-12-07",闽F02103D,"2020-12-07 07:17:41:166","117.028572","25.086302","239.750000"
"2020-12-07",闽F02103D,"2020-12-07 07:17:44:709","117.028405","25.086200","236.179993"
"2020-12-07",闽F02103D,"2020-12-07 07:17:47:631","117.028255","25.086118","239.059998"
"2020-12-07",闽F02103D,"2020-12-07 07:17:50:126","117.028158","25.086082","250.539993"
"2020-12-07",闽F02103D,"2020-12-07 07:18:02:172","117.028158","25.086082","231.580002"
"2020-12-07",闽F02103D,"2020-12-07 07:18:03:023","117.027990","25.085988","228.500000"
"2020-12-07",闽F02103D,"2020-12-07 07:18:06:181","117.027832","25.085838","229.210007"
"2020-12-07",闽F02103D,"2020-12-07 07:18:08:272","117.027670","25.085720","230.839996"
"2020-12-07",闽F02103D,"2020-12-07 07:18:10:349","117.027475","25.085582","235.059998"
"2020-12-07",闽F02103D,"2020-12-07 07:18:12:213","117.027290","25.085473","236.009995"
"2020-12-07",闽F02103D,"2020-12-07 07:18:14:109","117.027115","25.085370","234.919998"
"2020-12-07",闽F02103D,"2020-12-07 07:18:16:232","117.026968","25.085267","235.309998"
"2020-12-07",闽F02103D,"2020-12-07 07:18:18:121","117.026830","25.085178","234.539993"
"2020-12-07",闽F02103D,"2020-12-07 07:18:20:227","117.026705","25.085100","235.160004"
"2020-12-07",闽F02103D,"2020-12-07 07:18:22:116","117.026580","25.085007","234.240005"
"2020-12-07",闽F02103D,"2020-12-07 07:18:24:212","117.026453","25.084915","233.259995"
"2020-12-07",闽F02103D,"2020-12-07 07:18:26:319","117.026333","25.084823","234.360001"
"2020-12-07",闽F02103D,"2020-12-07 07:18:28:202","117.026222","25.084725","230.029999"
"2020-12-07",闽F02103D,"2020-12-07 07:18:30:288","117.026108","25.084637","229.880005"
"2020-12-07",闽F02103D,"2020-12-07 07:18:32:213","117.025995","25.084543","229.190002"
"2020-12-07",闽F02103D,"2020-12-07 07:18:34:293","117.025875","25.084448","227.809998"
"2020-12-07",闽F02103D,"2020-12-07 07:18:36:399","117.025758","25.084353","223.869995"
"2020-12-07",闽F02103D,"2020-12-07 07:18:38:270","117.025652","25.084238","221.289993"
"2020-12-07",闽F02103D,"2020-12-07 07:18:40:373","117.025553","25.084130","219.470001"
"2020-12-07",闽F02103D,"2020-12-07 07:18:42:249","117.025458","25.084025","229.309998"
"2020-12-07",闽F02103D,"2020-12-07 07:18:45:201","117.025305","25.083928","228.979996"
"2020-12-07",闽F02103D,"2020-12-07 07:18:59:302","117.025235","25.083858","199.050003"
"2020-12-07",闽F02103D,"2020-12-07 07:19:00:367","117.025235","25.083858","211.479996"
"2020-12-07",闽F02103D,"2020-12-07 07:19:01:207","117.025120","25.083762","206.399994"
"2020-12-07",闽F02103D,"2020-12-07 07:19:02:244","117.025095","25.083733","219.289993"
"2020-12-07",闽F02103D,"2020-12-07 07:19:05:172","117.024972","25.083615","223.479996"
"2020-12-07",闽F02103D,"2020-12-07 07:19:08:322","117.024850","25.083458","219.039993"
"2020-12-07",闽F02103D,"2020-12-07 07:19:10:222","117.024742","25.083363","218.820007"
"2020-12-07",闽F02103D,"2020-12-07 07:19:12:328","117.024555","25.083327","224.279999"
"2020-12-07",闽F02103D,"2020-12-07 07:19:14:196","117.024497","25.083197","218.190002"
"2020-12-07",闽F02103D,"2020-12-07 07:19:17:342","117.024357","25.083045","216.529999"
"2020-12-07",闽F02103D,"2020-12-07 07:19:19:211","117.024290","25.082915","211.210007"
"2020-12-07",闽F02103D,"2020-12-07 07:19:21:302","117.024195","25.082810","218.759995"
"2020-12-07",闽F02103D,"2020-12-07 07:19:23:178","117.024098","25.082695","220.240005"
"2020-12-07",闽F02103D,"2020-12-07 07:19:25:291","117.023972","25.082603","219.360001"
"2020-12-07",闽F02103D,"2020-12-07 07:19:27:383","117.023850","25.082513","223.050003"
"2020-12-07",闽F02103D,"2020-12-07 07:19:30:292","117.023710","25.082355","217.309998"
"2020-12-07",闽F02103D,"2020-12-07 07:19:32:267","117.023598","25.082245","221.270004"
"2020-12-07",闽F02103D,"2020-12-07 07:19:34:357","117.023480","25.082147","221.029999"
"2020-12-07",闽F02103D,"2020-12-07 07:19:37:273","117.023333","25.082007","220.320007"
"2020-12-07",闽F02103D,"2020-12-07 07:19:40:401","117.023268","25.081857","219.389999"
"2020-12-07",闽F02103D,"2020-12-07 07:19:44:230","117.023178","25.081715","220.929993"
"2020-12-07",闽F02103D,"2020-12-07 07:19:47:369","117.023105","25.081643","233.880005"
"2020-12-07",闽F02103D,"2020-12-07 07:20:52:382","117.022900","25.081538","237.639999"
"2020-12-07",闽F02103D,"2020-12-07 07:20:56:413","117.022768","25.081473","241.869995"
"2020-12-07",闽F02103D,"2020-12-07 07:20:59:331","117.022615","25.081403","245.009995"
"2020-12-07",闽F02103D,"2020-12-07 07:21:02:449","117.022427","25.081353","257.450012"
"2020-12-07",闽F02103D,"2020-12-07 07:21:05:576","117.022225","25.081317","258.880005"
"2020-12-07",闽F02103D,"2020-12-07 07:21:07:446","117.022075","25.081287","257.970001"
"2020-12-07",闽F02103D,"2020-12-07 07:21:09:523","117.021933","25.081245","251.789993"
"2020-12-07",闽F02103D,"2020-12-07 07:21:11:433","117.021768","25.081215","255.929993"
"2020-12-07",闽F02103D,"2020-12-07 07:21:13:310","117.021602","25.081182","258.000000"
"2020-12-07",闽F02103D,"2020-12-07 07:21:15:403","117.021448","25.081167","260.989990"
"2020-12-07",闽F02103D,"2020-12-07 07:21:18:552","117.021268","25.081135","260.119995"
"2020-12-07",闽F02103D,"2020-12-07 07:21:21:668","117.021227","25.081137","274.040009"
"2020-12-07",闽F02103D,"2020-12-07 07:21:35:500","117.021227","25.081137","224.270004"
"2020-12-07",闽F02103D,"2020-12-07 07:21:36:346","117.021227","25.081137","249.220001"
"2020-12-07",闽F02103D,"2020-12-07 07:21:38:640","117.020970","25.081090","247.169998"
"2020-12-07",闽F02103D,"2020-12-07 07:21:40:520","117.020812","25.081037","251.460007"
"2020-12-07",闽F02103D,"2020-12-07 07:21:42:608","117.020622","25.081017","255.149994"
"2020-12-07",闽F02103D,"2020-12-07 07:21:44:723","117.020423","25.080982","255.270004"
"2020-12-07",闽F02103D,"2020-12-07 07:21:46:622","117.020245","25.080953","256.019989"
"2020-12-07",闽F02103D,"2020-12-07 07:21:48:530","117.020085","25.080908","253.529999"
"2020-12-07",闽F02103D,"2020-12-07 07:21:50:614","117.019923","25.080860","250.570007"
"2020-12-07",闽F02103D,"2020-12-07 07:21:52:493","117.019758","25.080815","253.380005"
"2020-12-07",闽F02103D,"2020-12-07 07:21:54:582","117.019572","25.080765","256.029999"
"2020-12-07",闽F02103D,"2020-12-07 07:21:56:462","117.019335","25.080718","260.239990"
"2020-12-07",闽F02103D,"2020-12-07 07:21:58:550","117.019083","25.080677","260.079987"
